ID_REF	GSM1684095	GSM1684096	GSM1684097	GSM1684098	GSM1684099	GSM1684100	GSM1684101	GSM1684102	GSM1684103	GSM1684104
ILMN_1652161	90.63265	102.2645	114.8138	87.13438	90.96285	105.6249	107.8532	93.65803	98.86316	99.32112
ILMN_1652163	210.9419	240.7552	180.5522	178.6046	170.8573	168.7063	170.7884	194.239	197.9575	204.6721
ILMN_1652164	196.4095	161.0977	153.0004	188.8502	161.7729	182.6808	166.5956	171.9251	151.1511	155.8398
ILMN_1652166	116.3119	103.9038	118.2131	109.5258	106.562	118.2239	116.3555	105.3	98.01419	112.2667
ILMN_1652170	86.97882	87.09776	88.30502	102.0455	92.0756	91.33463	114.0162	94.22166	83.89747	91.08968
ILMN_1652171	103.3392	109.7652	87.27304	103.9237	95.71997	102.8152	111.3682	106.1685	99.43126	119.2645
ILMN_1652175	101.081	93.15257	103.3605	103.1182	95.58817	91.7468	104.8888	120.2864	93.46133	90.46837
ILMN_1652178	114.3255	115.4371	120.7716	104.3368	101.194	93.70256	98.24715	108.8762	131.116	132.8569
ILMN_1652181	111.1539	104.5413	99.78023	96.39125	103.3369	124.6103	82.72675	101.5073	95.43844	103.5811
ILMN_1652185	516.9559	477.0821	325.5172	380.9109	448.6785	401.2119	362.7468	297.2667	443.9017	575.2042
ILMN_1652188	112.6391	115.1416	115.8013	115.3104	108.8238	115.2087	105.3375	108.7784	99.98862	101.3287
ILMN_1652196	104.0808	99.35435	98.30627	105.9588	110.2772	98.42199	104.8135	105.1392	104.7834	110.8498
ILMN_1652198	95.65674	81.35421	93.8569	85.55844	105.84	80.31621	92.12918	84.08643	97.46242	82.50845
ILMN_1652199	119.3213	121.9791	275.5653	286.4863	165.3254	143.0569	176.2515	157.6577	1968.039	2508.041
ILMN_1652205	123.5074	122.0263	90.45565	118.6516	102.5384	104.9873	109.9088	105.9532	105.269	132.7859
ILMN_1652206	97.72475	93.22166	87.71653	104.5797	94.32951	91.33595	99.65025	95.55586	96.04073	109.577
ILMN_1652207	6423.429	4968.333	7346.59	7027.054	10615.19	8376.759	7096.672	4968.333	7859.574	5339.634
ILMN_1652209	110.0627	108.5881	118.7076	112.1093	113.7316	103.8769	120.9264	106.5199	94.0163	118.1881
ILMN_1652215	223.2256	253.049	310.1608	265.9352	323.2941	278.7348	412.2408	370.3911	299.4406	288.2232
ILMN_1652218	124.7615	131.4674	117.5907	105.6407	109.0428	114.6213	99.8144	106.4405	114.1496	121.4748
ILMN_1652219	115.3569	139.5401	89.8099	118.8671	102.5665	101.338	126.7912	109.585	108.2869	99.28585
ILMN_1652223	174.6303	126.0496	170.8573	129.9042	156.6857	115.3821	146.7457	130.2185	128.01	118.454
ILMN_1652230	18174.74	16835.45	19481.13	19026.63	20669.55	22876.35	21948.08	24776.12	18744.63	17746.63
ILMN_1652236	107.0844	100.9663	107.0024	123.2547	105.8424	108.3782	95.46768	101.3212	110.9639	100.9459
ILMN_1652237	99.13515	96.64603	109.3612	106.381	115.6478	122.2058	128.9912	99.92728	113.2001	115.3466
ILMN_1652242	120.4176	165.7738	127.4032	147.6137	126.1338	130.6716	123.1287	113.6817	117.5502	125.5126
ILMN_1652243	94.09938	117.9585	116.6388	96.41974	117.189	111.7368	103.8726	134.1101	88.56507	108.8269
ILMN_1652244	81.28796	93.84448	82.83067	78.97912	85.25789	88.45082	100.5927	90.35232	108.2992	76.1198
ILMN_1652246	403.6851	636.5209	170.5453	442.1208	124.2608	306.5898	133.9443	227.6575	180.756	430.6798
ILMN_1652248	92.85128	113.5567	102.6027	104.7045	111.361	108.787	108.3723	99.13369	90.6573	106.3463
ILMN_1652249	95.38911	100.8088	101.2813	129.9436	99.45104	111.1835	106.8414	105.2784	109.166	121.5305
ILMN_1652254	115.2658	132.3979	119.3047	117.1333	121.1046	121.3487	111.2716	102.4499	98.89602	106.0785
ILMN_1652259	97.85706	100.802	99.62499	105.8803	113.3816	111.6764	97.94075	113.751	103.2322	100.783
ILMN_1652276	99.97629	111.0664	91.05852	106.6206	106.2908	104.0096	106.4083	115.2669	116.3781	104.2161
ILMN_1652277	133.353	125.7664	124.4666	117.1479	126.5419	129.816	107.5765	124.4941	119.6307	125.0934
ILMN_1652280	106.3816	120.6474	112.4104	103.733	99.82312	113.2685	99.8321	114.8244	97.674	97.19036
ILMN_1652284	103.6384	114.6133	105.2519	101.4327	97.16633	105.3172	100.9794	118.4174	106.5375	107.2324
ILMN_1652287	89.4808	101.5207	102.5468	100.1387	105.1709	98.96693	113.77	132.5874	101.1157	92.31728
ILMN_1652291	103.2408	98.44992	100.6352	102.7777	94.46638	107.3788	104.3993	91.10521	92.44734	82.45787
ILMN_1652297	122.4516	114.2238	115.0421	117.5488	106.7599	109.9626	97.06793	106.9425	118.3379	116.6137
ILMN_1652300	120.7679	113.8922	101.3261	106.3816	99.24631	107.5431	108.8176	115.3733	109.6009	105.6465
ILMN_1652306	115.9956	135.7698	106.8493	120.1448	122.6898	109.6383	119.9765	98.34384	99.42861	119.0988
ILMN_1652309	99.27171	91.83707	91.81316	89.78845	93.26669	82.70177	103.7806	107.9265	116.2064	95.50816
ILMN_1652313	109.9302	114.1092	101.9157	107.0078	109.3299	101.4996	100.6825	103.4276	101.6467	100.8059
ILMN_1652314	104.2798	92.7876	103.2456	104.5441	106.3443	127.8069	91.99453	112.1769	107.3926	109.3357
ILMN_1652319	109.5369	109.2133	130.1724	105.5814	111.9362	108.4274	110.5413	100.7986	115.3821	98.87154
ILMN_1652331	213.7578	162.4738	291.4656	190.2692	299.9858	206.9391	395.4556	234.7934	239.3854	188.3943
ILMN_1652333	582.3464	380.6416	679.725	621.0548	1063.823	591.1	678.9424	577.2664	1054.441	806.8352
ILMN_1652342	111.8053	99.57794	105.1186	94.31499	106.8414	88.17818	103.2711	75.20934	99.38311	107.4508
ILMN_1652343	103.9319	99.47289	94.55635	92.63097	100.194	102.2619	100.8182	99.86366	117.6047	99.91827
ILMN_1652348	109.6046	113.2899	120.3814	114.2153	120.0256	112.3845	133.3239	114.7658	111.6059	113.0559
ILMN_1652357	263.9223	249.2798	246.6777	322.1339	214.5299	283.0078	215.0331	289.2428	227.7581	241.3352
ILMN_1652365	96.84969	98.24664	92.42509	94.71805	90.77591	86.87489	99.03412	102.0151	79.14584	90.45662
ILMN_1652366	480.8968	147.357	897.6787	246.4395	1162.165	415.0399	1408.779	455.6353	1274.128	456.269
ILMN_1652368	97.48892	90.78822	89.15569	98.21478	103.2141	101.688	106.2958	108.0433	108.9407	132.4868
ILMN_1652369	102.8532	110.9494	111.8671	123.0256	105.7284	112.1793	119.8317	115.6375	118.9966	104.4236
ILMN_1652371	96.47764	96.19621	132.7859	131.6974	92.02361	108.2256	109.3857	126.3324	107.7418	117.846
ILMN_1652376	70.90743	76.13974	77.68622	76.244	73.9353	70.90743	77.028	83.92745	82.73397	79.6161
ILMN_1652378	133.4335	109.6234	115.1786	109.7952	138.8727	130.7808	142.7793	159.9119	131.0288	130.811
ILMN_1652379	211.2426	150.3143	231.7439	167.7798	502.0387	256.5559	297.2251	193.3321	380.0746	201.3427
ILMN_1652381	117.7076	106.2997	115.7317	127.6233	121.4449	112.7743	105.944	114.0606	115.386	115.7099
ILMN_1652392	104.8812	113.7731	124.3934	103.5538	120.7716	105.558	105.2282	96.9921	100.5565	106.2703
ILMN_1652394	360.3067	526.3854	313.976	493.6324	264.8237	310.1608	299.1687	482.0563	345.7888	586.145
ILMN_1652397	72.26062	77.81744	74.08248	80.19801	76.37692	76.8761	85.37681	81.54392	76.05202	80.56931
ILMN_1652407	123.0349	119.342	168.7965	141.0276	187.6521	119.8788	173.9453	130.1301	251.6602	188.6392
ILMN_1652409	98.24059	100.7298	112.7029	104.7318	131.6236	117.2401	127.6386	123.6156	125.2211	115.3013
ILMN_1652412	99.07152	90.0838	110.1919	107.3466	111.7627	112.3326	127.2408	137.4144	140.5841	117.9598
ILMN_1652413	80.20397	77.18259	92.60978	97.20104	84.57706	79.17723	86.38828	79.29958	90.6227	86.08578
ILMN_1652417	140.7071	115.2374	116.4485	125.8956	107.4611	120.1709	117.3655	158.7748	118.2911	117.5678
ILMN_1652424	113.1769	93.17914	107.6959	106.2047	95.78244	102.6377	105.8694	101.9554	97.44816	100.1749
ILMN_1652429	99.30989	93.91556	98.00935	112.6947	91.80994	93.65937	110.2456	90.31496	98.0487	97.83025
ILMN_1652430	104.5207	118.38	87.60825	105.1787	106.6286	92.9234	123.3684	100.5186	103.4994	99.44673
ILMN_1652431	82.73013	81.08722	81.16496	80.24522	79.66705	77.9523	87.45277	91.77198	80.20397	80.86617
ILMN_1652434	395.3908	382.1496	227.0466	210.836	177.933	149.7419	145.8442	188.0562	205.573	176.947
ILMN_1652436	115.8113	119.9664	108.4166	96.34443	96.4839	102.2349	107.8657	92.90951	97.91581	99.19129
ILMN_1652439	110.5692	97.83766	121.8393	95.82851	109.5915	102.1665	93.99651	103.5979	95.82877	110.0317
ILMN_1652445	102.9745	91.33329	97.64631	100.0485	92.68361	94.63298	97.36055	108.5086	108.8499	116.2941
ILMN_1652450	107.7031	113.0676	110.0901	110.7677	97.24423	102.8807	121.9293	102.9457	101.6496	109.0666
ILMN_1652456	103.2141	130.0597	106.6401	116.665	100.4033	110.0685	92.81777	102.8574	95.33306	112.3317
ILMN_1652459	179.2674	243.6952	183.0727	200.5068	181.2184	175.7997	172.3714	156.0448	234.9844	198.2399
ILMN_1652461	93.08902	111.2405	104.2257	112.3053	98.07571	120.9506	93.37115	108.3051	112.2598	117.66
ILMN_1652464	103.9814	95.44112	99.70773	99.88021	88.91776	92.17802	92.89201	85.77853	94.50677	102.1284
ILMN_1652465	93.24691	86.18919	87.87696	91.87626	100.1827	96.21325	109.7028	88.41294	92.47156	102.0891
ILMN_1652466	106.8687	99.73022	98.02724	112.8761	95.08852	103.7446	93.87393	111.712	101.5771	93.90578
ILMN_1652469	107.011	126.8847	118.8909	120.588	123.549	94.46996	110.8459	110.6871	119.0187	117.1346
ILMN_1652472	92.38678	98.6497	86.58126	92.60613	90.78413	101.6345	96.25908	126.5375	90.85284	106.5132
ILMN_1652486	146.5988	156.7999	145.4053	163.491	142.3117	142.0655	132.7988	124.6179	127.6156	117.4606
ILMN_1652487	137.0892	121.415	135.7564	113.5858	125.7213	161.5867	164.8873	185.6096	125.0934	147.0333
ILMN_1652488	88.85765	106.2457	90.28438	101.4009	82.27583	89.57808	93.84448	104.2273	90.17387	118.2352
ILMN_1652490	120.2967	111.6625	101.289	100.8251	103.365	107.3652	103.5342	125.5764	105.4515	97.33556
ILMN_1652494	82.27306	93.84327	89.9782	85.49551	80.73619	91.41203	87.51553	101.2765	105.1399	100.8466
ILMN_1652505	254.3294	287.4431	310.0178	316.4806	291.9296	304.4861	260.912	278.1691	250.3466	266.1876
ILMN_1652507	97.90089	99.64611	92.30146	99.75834	110.68	102.3302	107.5648	106.4362	106.1909	98.15451
ILMN_1652512	199.9207	163.8313	219.5602	144.3862	248.6786	159.049	274.0901	189.3174	308.7097	170.4501
ILMN_1652521	435.2592	248.6112	474.3286	431.2867	481.2274	372.7238	360.4385	285.2245	498.2711	308.4778
ILMN_1652525	303.4697	240.6523	253.1903	374.8965	417.1858	460.0321	173.7838	201.289	376.9186	627.4052
ILMN_1652527	98.23875	109.7896	101.4489	92.21334	126.7126	91.8504	113.7121	110.1725	113.9769	126.8018
ILMN_1652533	352.4497	387.7169	265.6838	242.4414	319.7698	207.8674	283.8867	248.1211	524.3326	472.1723
ILMN_1652540	229.8341	276.8466	252.5326	179.6067	252.5988	154.0718	193.7528	176.9884	212.4878	178.6442
ILMN_1652549	102.7126	112.0036	114.3176	110.4061	109.4382	100.6807	96.17454	102.3249	102.4629	102.1936
ILMN_1652550	108.5242	102.2862	102.9351	106.1437	110.3916	94.17854	84.73534	102.7561	98.73906	102.6403
ILMN_1652574	108.6417	93.66345	95.77688	108.8893	96.50262	102.5095	80.59435	88.47354	85.32718	77.51086
ILMN_1652577	117.1797	95.65897	94.64395	129.7738	111.4859	123.6471	114.3076	107.4649	111.5607	122.0191
ILMN_1652578	97.3317	96.95078	89.0249	101.9858	100.6464	95.52962	88.27377	86.72929	84.2392	94.55958
ILMN_1652580	314.268	283.0078	244.3681	227.1469	215.3841	224.9024	227.457	204.2956	234.7627	188.323
ILMN_1652594	250.2312	162.5608	178.6556	167.0014	169.6209	163.5382	163.8598	145.9671	160.2831	157.9271
ILMN_1652602	97.86423	95.1669	100.8271	89.28153	106.1126	91.86719	101.9521	89.52353	104.1768	103.2652
ILMN_1652604	94.68541	97.11674	110.1725	99.10576	96.01498	88.25348	103.3992	101.8912	96.87116	100.6911
ILMN_1652609	108.6581	98.91576	99.94364	104.0873	92.98215	97.68102	112.0594	99.38177	103.8027	101.3641
ILMN_1652611	97.53594	104.3719	106.5132	102.0474	101.8062	117.7274	113.0883	107.2801	106.2408	109.1293
ILMN_1652628	110.1694	108.7113	114.0038	112.9226	95.2065	116.4267	108.6293	102.1089	96.17808	109.7548
ILMN_1652631	304.3053	318.3178	202.2215	196.3122	397.2551	472.9711	296.9389	254.2747	383.8515	259.924
ILMN_1652638	188.713	213.108	205.5175	204.3897	221.5482	246.9725	273.7715	275.1035	168.6286	196.0572
ILMN_1652639	99.58777	123.4817	98.42648	107.4464	114.5767	108.8017	102.5962	93.14774	95.96851	91.6793
ILMN_1652646	111.5085	104.6573	128.008	109.0228	137.3242	116.6129	106.2982	105.6701	95.46704	86.80083
ILMN_1652647	218.054	167.8867	183.9442	180.2808	247.1933	172.7701	239.4494	168.8501	167.6022	164.861
ILMN_1652649	100.2114	97.18974	87.69885	90.24853	94.03264	86.76196	94.37128	82.07257	89.39854	100.2862
ILMN_1652650	102.6422	89.26273	97.7203	99.22529	97.11858	97.54453	92.40131	91.9898	106.5758	106.8735
ILMN_1652660	113.9178	119.4998	106.342	103.6241	112.0456	103.4835	105.9016	99.36768	109.651	111.4342
ILMN_1652662	128.0481	111.4407	118.6192	130.7626	121.8472	147.0837	105.3527	150.1889	140.1253	123.5541
ILMN_1652666	101.1967	95.65199	103.7913	109.1984	91.90697	111.8484	100.7219	113.4919	114.9299	87.88437
ILMN_1652670	96.51074	101.0101	120.4987	117.1761	97.10588	108.5286	107.9276	104.2585	95.54451	101.5225
ILMN_1652674	101.8511	99.60684	103.9342	102.6814	97.54665	103.7939	100.5412	116.2525	106.1387	91.10228
ILMN_1652677	107.1462	117.2644	114.8787	110.3783	122.8269	100.4175	112.153	135.3961	122.489	114.7775
ILMN_1652680	166.8433	171.7847	138.0922	176.4074	131.7665	140.5841	141.0187	157.0974	126.1482	146.039
ILMN_1652685	103.1217	104.8468	106.7362	133.4186	119.7351	106.5192	104.7091	115.6414	100.8663	110.7064
ILMN_1652687	95.17239	107.655	97.44417	97.02714	96.9554	80.63283	88.88162	83.4482	93.79091	76.66127
ILMN_1652689	111.0544	100.354	107.7607	91.727	112.7605	93.64622	109.4861	110.2753	91.28807	114.4323
ILMN_1652693	83.3501	86.56535	85.27391	95.82248	83.56097	78.93775	95.15614	107.2228	80.6087	88.14392
ILMN_1652694	94.22692	79.98756	111.9808	104.4089	100.318	108.7521	103.5691	100.0415	121.4123	97.31574
ILMN_1652700	108.7248	117.5383	102.1399	126.9764	121.05	121.9038	131.1497	118.4249	104.6777	117.6101
ILMN_1652701	94.79835	100.0943	119.4983	104.346	107.2754	111.2669	86.52515	101.7537	95.15216	113.1822
ILMN_1652711	107.4732	104.2333	111.8535	101.1132	94.44926	100.765	114.0874	104.8571	112.3845	96.41671
ILMN_1652715	92.37218	86.01627	83.53014	87.93204	78.9026	81.35184	103.9319	79.98756	83.00119	78.09796
ILMN_1652716	98.17583	96.44481	109.677	112.4078	95.39623	102.7224	135.8151	134.0784	132.2837	124.1094
ILMN_1652719	105.1544	91.85378	93.4739	109.8892	93.9538	93.83241	105.5136	90.07188	81.89978	122.0956
ILMN_1652721	120.722	105.0516	105.4966	109.1388	116.2084	112.4834	114.8742	122.727	106.1812	109.1713
ILMN_1652722	225.1471	241.385	264.7701	208.4061	263.1536	241.1853	233.9827	239.7112	272.9969	205.7868
ILMN_1652727	100.6498	93.75386	83.71542	95.36104	101.7711	103.4383	95.42842	82.80977	96.31767	89.31313
ILMN_1652729	88.31416	82.45787	82.2125	92.57726	85.80041	85.19518	104.9582	102.3613	87.54058	91.55396
ILMN_1652732	92.27913	81.71234	85.46839	81.82831	78.61426	81.73593	89.06315	86.52028	93.60458	82.08295
ILMN_1652735	178.4824	168.9214	146.7646	147.4555	149.2764	126.9303	177.5079	143.0467	162.7894	147.3366
ILMN_1652736	325.6472	217.9521	269.9677	208.0646	281.1146	217.4503	419.8559	305.4082	307.5795	240.5173
ILMN_1652737	111.9172	117.2356	96.68766	113.7597	110.0295	106.4763	106.4615	101.9377	106.5826	109.9408
ILMN_1652740	96.69035	106.1803	104.7425	123.8116	111.9197	99.71075	93.86201	95.10307	96.5954	95.52574
ILMN_1652745	103.8733	98.63391	90.28938	108.4669	100.3518	102.1048	83.56657	86.35249	108.3409	94.99612
ILMN_1652747	109.2926	135.9288	118.6425	113.1737	133.282	119.376	113.2242	92.96259	106.5907	117.3936
ILMN_1652749	218.6404	251.8537	157.4176	191.8737	148.4045	180.6555	148.8849	168.6024	129.0306	143.4236
ILMN_1652753	234.7019	177.8458	310.3971	208.4635	234.7627	214.3103	329.0225	246.6362	362.9619	321.9419
ILMN_1652754	1319.918	1696.547	1987.669	1777.365	2152.083	1274.128	1397.099	1094.9	1526.063	1058.063
ILMN_1652756	100.8813	100.7606	97.74252	103.9783	103.3365	112.9434	93.51785	119.6201	112.005	108.3026
ILMN_1652758	119.0961	105.2624	111.6214	100.3827	109.3695	94.2711	98.58116	108.4212	108.1969	82.31411
ILMN_1652761	101.6725	90.89742	113.7825	90.31351	96.13977	102.5058	90.51678	111.1348	98.79599	100.0441
ILMN_1652762	219.8797	268.4702	163.2312	195.3577	211.8097	189.4323	167.3825	184.2645	173.205	191.8168
ILMN_1652763	122.6001	110.0407	150.792	125.4283	140.9899	109.8494	149.4527	137.3481	115.5209	104.5364
ILMN_1652768	16597.39	16050.74	15949.37	15292.49	20970.8	17110.65	20261.42	13443.44	12586.9	11366.2
ILMN_1652777	106.323	107.9397	118.7403	134.2566	95.46604	104.0535	106.6057	110.5059	94.24561	127.5997
ILMN_1652780	90.82547	108.5198	103.6952	91.25362	105.8803	91.77198	95.0495	99.12473	85.67934	90.38966
ILMN_1652784	110.1536	104.6336	96.75716	123.9269	112.6721	99.48921	107.351	116.3075	111.543	100.2952
ILMN_1652786	105.4536	92.00565	92.33022	96.41278	84.48298	96.90541	102.7415	93.72241	109.342	94.10934
ILMN_1652787	975.6929	797.1265	1445.891	1208.569	1348.55	1198.092	1893.306	1935.913	1822.549	1164.058
ILMN_1652790	158.7966	136.8587	133.1659	112.7029	135.2112	141.6199	147.291	182.8354	126.3356	117.2269
ILMN_1652797	95.27004	91.16525	87.63701	77.23039	91.7795	84.1023	85.75658	109.5159	96.78046	90.41431
ILMN_1652799	100.8346	122.2343	100.0325	108.2992	132.6553	104.2202	98.99895	93.20621	111.7316	125.178
ILMN_1652806	188.6627	254.4441	443.9017	342.2186	467.8765	388.7344	442.3372	444.7748	325.3503	323.2941
ILMN_1652807	112.3742	107.3261	101.4418	120.8385	97.54805	96.715	100.9681	103.4294	112.0205	105.42
ILMN_1652808	107.4359	118.3275	108.6703	119.6473	109.3486	125.945	119.0559	92.66889	102.9028	99.57993
ILMN_1652819	128.7005	112.9622	154.6753	133.9256	123.8587	128.4873	154.1871	136.6772	130.7757	152.5573
ILMN_1652825	1739.105	1710.829	1523.565	1592.314	2318.724	2062.877	2067.436	1702.494	1450.039	2272.651
ILMN_1652826	94.8521	93.45871	144.7593	91.55552	102.9625	96.78641	107.3499	111.2444	103.9342	99.04269
ILMN_1652837	109.4204	126.6235	116.2778	123.1231	99.59688	108.4585	111.9702	94.00421	116.0029	92.21798
ILMN_1652846	211.0245	168.4876	214.0793	174.1665	170.6657	173.4306	199.9496	154.8356	173.1917	172.1624
ILMN_1652852	115.5738	102.2902	95.37042	113.1851	100.7943	109.7139	107.6222	99.75653	100.9905	97.67915
ILMN_1652854	96.62604	96.9736	96.22691	121.3382	105.7378	95.54156	97.29594	114.4033	99.79295	110.6456
ILMN_1652857	89.32221	84.25382	86.49343	81.30066	84.1385	96.98904	90.29726	98.66081	95.18272	81.50718
ILMN_1652865	168.1722	117.5678	115.4411	129.6322	136.3588	125.7158	116.8766	127.8363	134.8583	127.8164
ILMN_1652866	111.5906	100.8443	112.8777	111.0931	100.2808	106.7664	113.4501	96.85275	110.8522	102.5817
ILMN_1652871	97.16022	104.6684	97.91756	103.3054	109.4679	96.4155	93.28555	101.7723	96.31235	88.64849
ILMN_1652872	116.5186	151.3663	114.0504	111.2946	110.036	106.3655	119.9995	112.2819	109.691	123.9138
ILMN_1652876	100.2862	94.36028	101.3714	105.6015	88.50684	93.66994	92.60905	95.27927	89.29931	104.2702
ILMN_1652881	101.9648	111.7331	97.13083	108.0939	115.1573	102.056	105.5838	104.5177	101.4386	95.22654
ILMN_1652888	105.3203	114.5518	101.5798	120.2023	111.952	109.7144	114.5384	110.3114	112.0332	102.6099
ILMN_1652890	117.5352	114.8852	125.1527	125.3155	118.1847	121.202	109.5972	109.8935	117.739	113.7058
ILMN_1652906	224.2072	230.5967	224.0327	224.2356	188.3406	163.4528	228.532	176.094	157.6277	176.5807
ILMN_1652907	245.547	386.309	268.5889	365.6941	216.7027	263.234	253.3549	374.8304	243.3686	324.7953
ILMN_1652913	116.6884	132.6252	108.5687	118.5905	110.1025	170.4785	120.663	178.5074	159.0329	123.065
ILMN_1652918	192.8509	185.9175	176.5156	184.5996	137.3538	153.86	152.7948	124.4179	163.1533	133.9443
ILMN_1652927	109.4216	135.5272	100.5309	103.4302	106.8401	112.2502	103.0815	113.9841	96.86721	100.628
ILMN_1652928	102.8752	107.5256	135.7925	120.2348	128.7728	109.483	114.159	94.00087	149.2281	114.7212
ILMN_1652929	109.8262	107.2542	98.17459	107.1216	107.1725	131.8583	120.4194	135.8671	123.6087	161.4192
ILMN_1652931	104.6698	114.7989	109.7157	128.9841	124.6179	113.751	123.9269	112.5359	114.4917	116.1248
ILMN_1652938	112.3942	106.1884	89.27781	101.6099	115.5542	108.7811	122.9734	102.1138	89.38326	106.5888
ILMN_1652939	100.1913	105.0251	99.61977	109.7192	108.4497	110.642	108.0037	132.9873	111.4235	114.291
ILMN_1652940	102.9726	101.4947	96.38203	121.9434	100.6626	94.74094	97.94968	100.4074	94.24829	103.3352
ILMN_1652946	108.6703	109.2421	102.4916	98.94141	112.6809	106.6607	101.7058	108.2493	110.617	108.383
ILMN_1652952	92.99747	92.12505	100.9055	89.42229	97.41947	100.9093	92.31614	87.66021	99.09292	82.95426
ILMN_1652955	6587.702	7607.293	8751.451	7509.973	8665.866	9078.552	8427.793	5986.933	7585.549	6975.385
ILMN_1652959	107.6844	102.8259	101.2873	101.3851	108.0161	100.3955	93.78815	100.7505	117.6337	114.3076
ILMN_1652963	93.68517	90.29842	82.12849	94.20776	96.00109	85.27781	104.9185	111.1047	101.0584	113.8387
ILMN_1652967	101.5177	98.70017	100.1293	111.4532	108.9995	102.0151	97.09061	103.5509	115.6334	85.27655
ILMN_1652969	130.2593	128.325	110.3763	117.7633	129.2824	102.8073	97.38248	104.1525	122.7667	120.722
ILMN_1652975	87.80145	93.84112	89.69096	92.59927	95.81825	90.07462	90.18439	101.3448	89.26064	104.8031
